id,date_ms,sym,fund,next
1473,1787674555720,BMTUSDT,-0.3556,1787688000000
1474,1787674560114,CASHCATUSDT,0.3115,1787688000000
1475,1787674568791,CXMTUSDT,0.1523,1787702400000
1476,1787675131984,1000BTTUSDT,-0.3445,1787702400000
1477,1787675137671,AGIUSDT,-0.8739,1787702400000
1478,1787675142961,APPSTOCKUSDT,0.1467,1787702400000
1479,1787675153267,BICOUSDT,-0.2745,1787702400000
1480,1787675154980,BLUAIUSDT,0.1292,1787688000000
1481,1787675155494,BMTUSDT,-0.4224,1787688000000
1482,1787675159753,CASHCATUSDT,0.112,1787688000000
1483,1787675167539,CXMTUSDT,0.1064,1787702400000
1484,1787675185012,HOMEUSDT,-0.1023,1787688000000
1485,1787675732357,1000BTTUSDT,-0.4108,1787702400000
1486,1787675737531,AGIUSDT,-0.9711,1787702400000
1487,1787675743124,APPSTOCKUSDT,0.1609,1787702400000
1488,1787675752528,BICOUSDT,-0.2268,1787702400000
1489,1787675754764,BMTUSDT,-0.4146,1787688000000
1490,1787675755120,BNCUSDT,-0.1135,1787702400000
1491,1787675766945,CXMTUSDT,0.1481,1787702400000
1492,1787676332229,1000BTTUSDT,-0.3527,1787702400000
1493,1787676333259,1000RATSUSDT,0.1384,1787688000000
1494,1787676338024,AGIUSDT,-1.1458,1787702400000
1495,1787676343286,APPSTOCKUSDT,0.1775,1787702400000
1496,1787676352723,BICOUSDT,-0.1903,1787702400000
1497,1787676354993,BMTUSDT,-0.3498,1787688000000
1498,1787676355341,BNCUSDT,-0.1468,1787702400000
1499,1787676359304,CASHCATUSDT,0.1186,1787688000000
1500,1787676367232,CXMTUSDT,0.1288,1787702400000
1501,1787676399211,MAUSDT,-0.1095,1787702400000
1502,1787676931990,1000BTTUSDT,-0.3184,1787702400000
1503,1787676937503,AGIUSDT,-1.4479,1787702400000
1504,1787676942811,APPSTOCKUSDT,0.1796,1787702400000
1505,1787676952162,BICOUSDT,-0.1442,1787702400000
1506,1787676954374,BMTUSDT,-0.2693,1787688000000
1507,1787676954754,BNCUSDT,-0.1748,1787702400000
1508,1787676958702,CASHCATUSDT,0.125,1787688000000
1509,1787676966536,CXMTUSDT,0.1086,1787702400000
1510,1787676984006,HOMEUSDT,-0.1204,1787688000000
1511,1787676998324,MAUSDT,-0.13,1787702400000
1512,1787677532022,1000BTTUSDT,-0.2925,1787702400000
1513,1787677537813,AGIUSDT,-1.6536,1787702400000
1514,1787677542802,APPSTOCKUSDT,0.2019,1787702400000
1515,1787677552577,BICOUSDT,-0.1183,1787702400000
1516,1787677554825,BMTUSDT,-0.2018,1787688000000
1517,1787677555187,BNCUSDT,-0.1911,1787702400000
1518,1787677559157,CASHCATUSDT,0.1312,1787688000000
1519,1787677584526,HOMEUSDT,-0.124,1787688000000
1520,1787677598716,MAUSDT,-0.1505,1787702400000
1521,1787678132136,1000BTTUSDT,-0.3037,1787702400000
1522,1787678137219,AGIUSDT,-1.7395,1787702400000
1523,1787678141790,APPSTOCKUSDT,0.1941,1787702400000
1524,1787678151002,BICOUSDT,-0.1038,1787702400000
1525,1787678153177,BMTUSDT,-0.1643,1787688000000
1526,1787678153518,BNCUSDT,-0.1256,1787702400000
1527,1787678157399,CASHCATUSDT,0.1603,1787688000000
1528,1787678182576,HOMEUSDT,-0.1185,1787688000000
1529,1787678196450,MAUSDT,-0.163,1787702400000
1530,1787678732641,1000BTTUSDT,-0.3431,1787702400000
1531,1787678737762,AGIUSDT,-1.5123,1787702400000
1532,1787678743232,APPSTOCKUSDT,0.1951,1787702400000
1533,1787678752646,BICOUSDT,-0.1033,1787702400000
1534,1787678754800,BMTUSDT,-0.2448,1787688000000
1535,1787678758942,CASHCATUSDT,0.1517,1787688000000
1536,1787678783599,HOMEUSDT,-0.1179,1787688000000
1537,1787678797337,MAUSDT,-0.161,1787702400000
1538,1787679331704,1000BTTUSDT,-0.3429,1787702400000
1539,1787679337142,AGIUSDT,-1.5176,1787702400000
1540,1787679342318,APPSTOCKUSDT,0.2005,1787702400000
1541,1787679351695,BICOUSDT,-0.1257,1787702400000
1542,1787679354181,BMTUSDT,-0.3522,1787688000000
1543,1787679358396,CASHCATUSDT,0.1488,1787688000000
1544,1787679383390,HOMEUSDT,-0.111,1787688000000
1545,1787679397256,MAUSDT,-0.155,1787702400000
1546,1787679931686,1000BTTUSDT,-0.335,1787702400000
1547,1787679936764,AGIUSDT,-1.607,1787702400000
1548,1787679942195,APPSTOCKUSDT,0.2042,1787702400000
1549,1787679952135,BICOUSDT,-0.1294,1787702400000
1550,1787679954361,BMTUSDT,-0.4516,1787688000000
1551,1787679958588,CASHCATUSDT,0.1422,1787688000000
1552,1787679983880,HOMEUSDT,-0.1166,1787688000000
1553,1787679997947,MAUSDT,-0.164,1787702400000
1554,1787680532154,1000BTTUSDT,-0.3398,1787702400000
1555,1787680537557,AGIUSDT,-1.7382,1787702400000
1556,1787680543000,APPSTOCKUSDT,0.2113,1787702400000
1557,1787680552226,BICOUSDT,-0.133,1787702400000
1558,1787680554421,BMTUSDT,-0.5084,1787688000000
1559,1787680558617,CASHCATUSDT,0.1193,1787688000000
1560,1787680583477,HOMEUSDT,-0.1159,1787688000000
1561,1787680597304,MAUSDT,-0.1667,1787702400000
1562,1787681132032,1000BTTUSDT,-0.3309,1787702400000
1563,1787681137120,AGIUSDT,-1.7811,1787702400000
1564,1787681142653,APPSTOCKUSDT,0.2082,1787702400000
1565,1787681151779,BICOUSDT,-0.1381,1787702400000
1566,1787681153951,BMTUSDT,-0.602,1787688000000
1567,1787681158395,CASHCATUSDT,0.1051,1787688000000
1568,1787681183357,HOMEUSDT,-0.1289,1787688000000
1569,1787681197075,MAUSDT,-0.185,1787702400000
1570,1787681731766,1000BTTUSDT,-0.3335,1787702400000
1571,1787681736823,AGIUSDT,-1.7642,1787702400000
1572,1787681742418,APPSTOCKUSDT,0.1939,1787702400000
1573,1787681751831,BICOUSDT,-0.135,1787702400000
1574,1787681754058,BMTUSDT,-0.8407,1787688000000
1575,1787681758372,CASHCATUSDT,0.1025,1787688000000
1576,1787681772364,ESPORTSUSDT,0.1074,1787688000000
1577,1787681784282,HOMEUSDT,-0.1355,1787688000000
1578,1787681798329,MAUSDT,-0.1887,1787702400000
1579,1787682332052,1000BTTUSDT,-0.3318,1787702400000
1580,1787682336055,ACXUSDT,-0.2103,1787688000000
1581,1787682337586,AGIUSDT,-1.6306,1787702400000
1582,1787682343409,APPSTOCKUSDT,0.1872,1787702400000
1583,1787682353215,BICOUSDT,-0.1301,1787702400000
1584,1787682355542,BMTUSDT,-1.0228,1787688000000
1585,1787682360016,CASHCATUSDT,0.1079,1787688000000
1586,1787682374421,ESPORTSUSDT,0.1146,1787688000000
1587,1787682386541,HOMEUSDT,-0.1341,1787688000000
1588,1787682401332,MAUSDT,-0.1968,1787702400000
1589,1787682932681,1000BTTUSDT,-0.3308,1787702400000
1590,1787682936683,ACXUSDT,-0.213,1787688000000
1591,1787682938133,AGIUSDT,-1.4887,1787702400000
1592,1787682944137,APPSTOCKUSDT,0.1844,1787702400000
1593,1787682953936,BICOUSDT,-0.126,1787702400000
1594,1787682955730,BLUAIUSDT,0.1215,1787688000000
1595,1787682956278,BMTUSDT,-1.0462,1787688000000
1596,1787682960750,CASHCATUSDT,0.1105,1787688000000
1597,1787682975250,ESPORTSUSDT,0.1146,1787688000000
1598,1787682987618,HOMEUSDT,-0.121,1787688000000
1599,1787683002474,MAUSDT,-0.2099,1787702400000
1600,1787683532517,1000BTTUSDT,-0.3325,1787702400000
1601,1787683536502,ACXUSDT,-0.1762,1787688000000
1602,1787683538043,AGIUSDT,-1.4077,1787702400000
1603,1787683543611,APPSTOCKUSDT,0.1785,1787702400000
1604,1787683553738,BICOUSDT,-0.1173,1787702400000
1605,1787683555530,BLUAIUSDT,0.1415,1787688000000
1606,1787683556075,BMTUSDT,-0.962,1787688000000
1607,1787683560535,CASHCATUSDT,0.1196,1787688000000
1608,1787683575011,ESPORTSUSDT,0.1132,1787688000000
1609,1787683581441,GEVUSDT,0.1098,1787702400000
1610,1787683587160,HOMEUSDT,-0.1211,1787688000000
1611,1787683601924,MAUSDT,-0.2251,1787702400000
1612,1787684131953,1000BTTUSDT,-0.3283,1787702400000
1613,1787684135728,ACXUSDT,-0.1512,1787688000000
1614,1787684137083,AGIUSDT,-1.3117,1787702400000
1615,1787684140685,AMCUSDT,0.1117,1787702400000
1616,1787684142508,APPSTOCKUSDT,0.1731,1787702400000
1617,1787684152207,BICOUSDT,-0.1185,1787702400000
1618,1787684153875,BLUAIUSDT,0.1221,1787688000000
1619,1787684154383,BMTUSDT,-0.9274,1787688000000
1620,1787684158529,CASHCATUSDT,0.1227,1787688000000
1621,1787684171895,ESPORTSUSDT,0.1067,1787688000000
1622,1787684177849,GEVUSDT,0.1087,1787702400000
1623,1787684183138,HOMEUSDT,-0.1147,1787688000000
1624,1787684196917,MAUSDT,-0.2345,1787702400000
1625,1787684731669,1000BTTUSDT,-0.3211,1787702400000
1626,1787684735463,ACXUSDT,-0.1301,1787688000000
1627,1787684737739,AGIUSDT,-1.2247,1787702400000
1628,1787684740386,AMCUSDT,0.1284,1787702400000
1629,1787684742220,APPSTOCKUSDT,0.1625,1787702400000
1630,1787684751322,BICOUSDT,-0.1188,1787702400000
1631,1787684752986,BLUAIUSDT,0.104,1787688000000
1632,1787684753495,BMTUSDT,-0.9319,1787688000000
1633,1787684757641,CASHCATUSDT,0.131,1787688000000
1634,1787684771018,ESPORTSUSDT,0.1047,1787688000000
1635,1787684776960,GEVUSDT,0.1163,1787702400000
1636,1787684782251,HOMEUSDT,-0.1069,1787688000000
1637,1787684788207,JSTUSDT,-0.1227,1787702400000
1638,1787684795970,MAUSDT,-0.232,1787702400000
1639,1787685332528,1000BTTUSDT,-0.3206,1787702400000
1640,1787685336277,ACXUSDT,-0.143,1787688000000
1641,1787685337625,AGIUSDT,-1.1565,1787702400000
1642,1787685341242,AMCUSDT,0.1129,1787702400000
1643,1787685343085,APPSTOCKUSDT,0.1544,1787702400000
1644,1787685352180,BICOUSDT,-0.1265,1787702400000
1645,1787685354341,BMTUSDT,-1.0007,1787688000000
1646,1787685358474,CASHCATUSDT,0.1251,1787688000000
1647,1787685372104,ESPORTSUSDT,0.1021,1787688000000
1648,1787685378031,GEVUSDT,0.1312,1787702400000
1649,1787685383307,HOMEUSDT,-0.1064,1787688000000
1650,1787685389234,JSTUSDT,-0.1511,1787702400000
1651,1787685396977,MAUSDT,-0.2163,1787702400000
1652,1787685932208,1000BTTUSDT,-0.3203,1787702400000
1653,1787685935937,ACXUSDT,-0.161,1787688000000
1654,1787685937313,AGIUSDT,-1.1462,1787702400000
1655,1787685942776,APPSTOCKUSDT,0.151,1787702400000
1656,1787685951902,BICOUSDT,-0.122,1787702400000
1657,1787685954069,BMTUSDT,-1.043,1787688000000
1658,1787685958675,CASHCATUSDT,0.1207,1787688000000
1659,1787685978366,GEVUSDT,0.15,1787702400000
1660,1787685983661,HOMEUSDT,-0.109,1787688000000
1661,1787685989623,JSTUSDT,-0.1699,1787702400000
1662,1787685997416,MAUSDT,-0.2064,1787702400000
1663,1787686532075,1000BTTUSDT,-0.3246,1787702400000
1664,1787686535771,ACXUSDT,-0.1735,1787688000000
1665,1787686537736,AGIUSDT,-1.0909,1787702400000
1666,1787686542855,APPSTOCKUSDT,0.1449,1787702400000
1667,1787686551948,BICOUSDT,-0.1205,1787702400000
1668,1787686553610,BLUAIUSDT,0.1126,1787688000000
1669,1787686554114,BMTUSDT,-1.0196,1787688000000
1670,1787686558261,CASHCATUSDT,0.1168,1787688000000
1671,1787686577734,GEVUSDT,0.1634,1787702400000
1672,1787686583060,HOMEUSDT,-0.1231,1787688000000
1673,1787686589041,JSTUSDT,-0.1885,1787702400000
1674,1787686596828,MAUSDT,-0.1894,1787702400000
1675,1787687132421,1000BTTUSDT,-0.3151,1787702400000
1676,1787687136728,ACXUSDT,-0.181,1787688000000
1677,1787687138373,AGIUSDT,-1.019,1787702400000
1678,1787687142845,APPSTOCKUSDT,0.1404,1787702400000
1679,1787687152105,BICOUSDT,-0.1102,1787702400000
1680,1787687153776,BLUAIUSDT,0.1328,1787688000000
1681,1787687154288,BMTUSDT,-1.0031,1787688000000
1682,1787687158431,CASHCATUSDT,0.1006,1787688000000
1683,1787687178119,GEVUSDT,0.1708,1787702400000
1684,1787687183427,HOMEUSDT,-0.1331,1787688000000
1685,1787687189460,JSTUSDT,-0.2061,1787702400000
1686,1787687197240,MAUSDT,-0.1757,1787702400000
1687,1787687732176,1000BTTUSDT,-0.3146,1787702400000
1688,1787687736058,ACXUSDT,-0.1883,1787688000000
1689,1787687737397,AGIUSDT,-1.0303,1787702400000
1690,1787687742804,APPSTOCKUSDT,0.1317,1787702400000
1691,1787687751880,BICOUSDT,-0.1011,1787702400000
1692,1787687753536,BLUAIUSDT,0.1448,1787688000000
1693,1787687754038,BMTUSDT,-1.0011,1787688000000
1694,1787687778215,GEVUSDT,0.1775,1787702400000
1695,1787687783511,HOMEUSDT,-0.1393,1787688000000
1696,1787687789472,JSTUSDT,-0.2176,1787702400000
1697,1787687797257,MAUSDT,-0.1645,1787702400000
1698,1787688331988,1000000MOGUSDT,-0.1876,1787702400000
1699,1787688332681,1000BTTUSDT,-0.3266,1787702400000
1700,1787688336371,ACXUSDT,-0.2744,1787702400000
1701,1787688337709,AGIUSDT,-1.0621,1787702400000
1702,1787688343135,APPSTOCKUSDT,0.1371,1787702400000
1703,1787688350069,BANANAUSDT,-0.1392,1787702400000
1704,1787688352556,BICOUSDT,-0.1027,1787702400000
1705,1787688354225,BLUAIUSDT,0.1545,1787702400000
1706,1787688354741,BMTUSDT,-2.1177,1787702400000
1707,1787688363033,COOKIEUSDT,-0.1214,1787702400000
1708,1787688378383,GEVUSDT,0.1849,1787702400000
1709,1787688383674,HOMEUSDT,-0.248,1787702400000
1710,1787688389636,JSTUSDT,-0.2257,1787702400000
1711,1787688397413,MAUSDT,-0.1701,1787702400000
1712,1787688403071,MUSDT,0.1503,1787702400000
1713,1787688930968,1000000MOGUSDT,-0.2143,1787702400000
1714,1787688931641,1000BTTUSDT,-0.3345,1787702400000
1715,1787688932658,1000RATSUSDT,0.1746,1787702400000
1716,1787688933844,4USDT,0.1217,1787702400000
1717,1787688935403,ACXUSDT,-0.3708,1787702400000
1718,1787688936758,AGIUSDT,-1.1549,1787702400000
1719,1787688942371,APPSTOCKUSDT,0.137,1787702400000
1720,1787688949064,BANANAUSDT,-0.1104,1787702400000
1721,1787688951543,BICOUSDT,-0.1077,1787702400000
1722,1787688953202,BLUAIUSDT,0.2997,1787702400000
1723,1787688953709,BMTUSDT,-2.0949,1787702400000
1724,1787688956535,BTWUSDT,0.1033,1787702400000
1725,1787688977564,GEVUSDT,0.1885,1787702400000
1726,1787688981107,HANAUSDT,0.136,1787702400000
1727,1787688982934,HOMEUSDT,-0.2942,1787702400000
1728,1787688988985,JSTUSDT,-0.2315,1787702400000
1729,1787688996871,MAUSDT,-0.1804,1787702400000
1730,1787689531698,1000000MOGUSDT,-0.2162,1787702400000
1731,1787689532374,1000BTTUSDT,-0.3441,1787702400000
1732,1787689533404,1000RATSUSDT,0.1377,1787702400000
1733,1787689536130,ACXUSDT,-0.5376,1787702400000
1734,1787689537478,AGIUSDT,-1.25,1787702400000
1735,1787689543167,APPSTOCKUSDT,0.1433,1787702400000
1736,1787689549943,BANANAUSDT,-0.1689,1787702400000
1737,1787689552483,BICOUSDT,-0.1141,1787702400000
1738,1787689554175,BLUAIUSDT,0.3313,1787702400000
1739,1787689554699,BMTUSDT,-1.4865,1787702400000
1740,1787689579212,GEVUSDT,0.1905,1787702400000
1741,1787689584752,HOMEUSDT,-0.3228,1787702400000
1742,1787689590983,JSTUSDT,-0.2374,1787702400000
1743,1787689598969,MAUSDT,-0.1926,1787702400000
1744,1787689604793,MUSDT,0.1064,1787702400000
1745,1787690131875,1000000MOGUSDT,-0.2302,1787702400000
1746,1787690132565,1000BTTUSDT,-0.3461,1787702400000
1747,1787690133567,1000RATSUSDT,0.1168,1787702400000
1748,1787690136245,ACXUSDT,-0.342,1787702400000
1749,1787690137586,AGIUSDT,-1.2509,1787702400000
1750,1787690143207,APPSTOCKUSDT,0.1452,1787702400000
1751,1787690150128,BANANAUSDT,-0.1352,1787702400000
1752,1787690152699,BICOUSDT,-0.1181,1787702400000
1753,1787690154423,BLUAIUSDT,0.2603,1787702400000
1754,1787690154944,BMTUSDT,-1.1992,1787702400000
1755,1787690179213,GEVUSDT,0.1946,1787702400000
1756,1787690184675,HOMEUSDT,-0.3141,1787702400000
1757,1787690190914,JSTUSDT,-0.2407,1787702400000
1758,1787690199062,MAUSDT,-0.204,1787702400000
1759,1787690731014,1000000MOGUSDT,-0.1643,1787702400000
1760,1787690731689,1000BTTUSDT,-0.3582,1787702400000
1761,1787690735350,ACXUSDT,-0.1886,1787702400000
1762,1787690736725,AGIUSDT,-1.2255,1787702400000
1763,1787690742144,APPSTOCKUSDT,0.1382,1787702400000
1764,1787690749071,BANANAUSDT,-0.1145,1787702400000
1765,1787690751571,BICOUSDT,-0.1184,1787702400000
1766,1787690753243,BLUAIUSDT,0.1653,1787702400000
1767,1787690753746,BMTUSDT,-1.0229,1787702400000
1768,1787690762307,COOKIEUSDT,-0.1051,1787702400000
1769,1787690777516,GEVUSDT,0.2001,1787702400000
1770,1787690782807,HOMEUSDT,-0.3105,1787702400000
1771,1787690788769,JSTUSDT,-0.2382,1787702400000
1772,1787690796562,MAUSDT,-0.2106,1787702400000
1773,1787691332337,1000BTTUSDT,-0.3673,1787702400000
1774,1787691333390,1000RATSUSDT,0.1049,1787702400000
1775,1787691336468,ACXUSDT,-0.1104,1787702400000
1776,1787691338073,AGIUSDT,-1.2245,1787702400000
1777,1787691344230,APPSTOCKUSDT,0.1402,1787702400000
1778,1787691352419,BANANAUSDT,-0.1063,1787702400000
1779,1787691355008,BICOUSDT,-0.1175,1787702400000
1780,1787691357250,BMTUSDT,-1.1344,1787702400000
1781,1787691381712,GEVUSDT,0.2037,1787702400000
1782,1787691387234,HOMEUSDT,-0.3159,1787702400000
1783,1787691393494,JSTUSDT,-0.232,1787702400000
1784,1787691401590,MAUSDT,-0.2106,1787702400000
1785,1787691933203,1000BTTUSDT,-0.3732,1787702400000
1786,1787691934849,1000RATSUSDT,0.1038,1787702400000
1787,1787691936919,ACEUSDT,-0.1334,1787702400000
1788,1787691938989,AGIUSDT,-1.237,1787702400000
1789,1787691943639,APPSTOCKUSDT,0.1484,1787702400000
1790,1787691950527,BANANAUSDT,-0.1094,1787702400000
1791,1787691953132,BICOUSDT,-0.1233,1787702400000
1792,1787691955385,BMTUSDT,-1.1352,1787702400000
1793,1787691979814,GEVUSDT,0.2066,1787702400000
1794,1787691985324,HOMEUSDT,-0.3228,1787702400000
1795,1787691991518,JSTUSDT,-0.2277,1787702400000
1796,1787691999612,MAUSDT,-0.2103,1787702400000
1797,1787692007380,NESAUSDT,0.1682,1787702400000
1798,1787692532665,1000BTTUSDT,-0.3844,1787702400000
1799,1787692533837,1000RATSUSDT,0.1042,1787702400000
1800,1787692536197,ACEUSDT,-0.1663,1787702400000
1801,1787692538894,AGIUSDT,-1.2721,1787702400000
1802,1787692544587,APPSTOCKUSDT,0.1536,1787702400000
1803,1787692554755,BICOUSDT,-0.1292,1787702400000
1804,1787692557013,BMTUSDT,-0.9737,1787702400000
1805,1787692561337,CASHCATUSDT,0.1109,1787702400000
1806,1787692566175,COTIUSDT,-0.1242,1787695200000
1807,1787692581511,GEVUSDT,0.2049,1787702400000
1808,1787692587041,HOMEUSDT,-0.3293,1787702400000
1809,1787692593263,JSTUSDT,-0.2244,1787702400000
1810,1787692601495,MAUSDT,-0.2104,1787702400000
1811,1787692607373,MUSDT,0.1216,1787702400000
1812,1787692609283,NESAUSDT,0.1459,1787702400000
1813,1787693132004,1000BTTUSDT,-0.3905,1787702400000
1814,1787693133013,1000RATSUSDT,0.107,1787702400000
1815,1787693135028,ACEUSDT,-0.1708,1787702400000
1816,1787693137039,AGIUSDT,-1.3033,1787702400000
1817,1787693142599,APPSTOCKUSDT,0.1553,1787702400000
1818,1787693151965,BICOUSDT,-0.1327,1787702400000
1819,1787693154123,BMTUSDT,-0.919,1787702400000
1820,1787693158244,CASHCATUSDT,0.1074,1787702400000
1821,1787693162855,COTIUSDT,-0.1281,1787695200000
1822,1787693177499,GEVUSDT,0.207,1787702400000
1823,1787693182868,HOMEUSDT,-0.3214,1787702400000
1824,1787693188857,JSTUSDT,-0.2181,1787702400000
1825,1787693196620,MAUSDT,-0.2123,1787702400000
1826,1787693202537,MUSDT,0.1086,1787702400000
1827,1787693204372,NESAUSDT,0.1032,1787702400000
1828,1787693732395,1000BTTUSDT,-0.3927,1787702400000
1829,1787693733399,1000RATSUSDT,0.1231,1787702400000
1830,1787693735405,ACEUSDT,-0.1775,1787702400000
1831,1787693736078,ACXUSDT,-0.1372,1787702400000
1832,1787693737735,AGIUSDT,-1.3447,1787702400000
1833,1787693742494,APPSTOCKUSDT,0.1603,1787702400000
1834,1787693751597,BICOUSDT,-0.1305,1787702400000
1835,1787693755912,BMTUSDT,-0.8831,1787702400000
1836,1787693764692,COTIUSDT,-0.1158,1787695200000
1837,1787693779685,GEVUSDT,0.2082,1787702400000
1838,1787693784959,HOMEUSDT,-0.3087,1787702400000
1839,1787693790924,JSTUSDT,-0.212,1787702400000
1840,1787693798675,MAUSDT,-0.2142,1787702400000
1841,1787693804287,MUSDT,0.1365,1787702400000
1842,1787694332540,1000BTTUSDT,-0.3889,1787702400000
1843,1787694333541,1000RATSUSDT,0.1358,1787702400000
1844,1787694335550,ACEUSDT,-0.1674,1787702400000
1845,1787694336225,ACXUSDT,-0.131,1787702400000
1846,1787694337589,AGIUSDT,-1.456,1787702400000
1847,1787694343328,APPSTOCKUSDT,0.1654,1787702400000
1848,1787694352362,BICOUSDT,-0.1141,1787702400000
1849,1787694354505,BMTUSDT,-0.786,1787702400000
1850,1787694371983,ESPORTSUSDT,0.1003,1787702400000
1851,1787694377929,GEVUSDT,0.2157,1787702400000
1852,1787694383205,HOMEUSDT,-0.3041,1787702400000
1853,1787694389123,JSTUSDT,-0.2057,1787702400000
1854,1787694396859,MAUSDT,-0.2158,1787702400000
1855,1787694402455,MUSDT,0.1246,1787702400000
1856,1787694932516,1000BTTUSDT,-0.3935,1787702400000
1857,1787694933526,1000RATSUSDT,0.1105,1787702400000
1858,1787694935551,ACEUSDT,-0.1621,1787702400000
1859,1787694936234,ACXUSDT,-0.101,1787702400000
1860,1787694937609,AGIUSDT,-1.5154,1787702400000
1861,1787694943054,APPSTOCKUSDT,0.1699,1787702400000
1862,1787694952131,BICOUSDT,-0.1066,1787702400000
1863,1787694954288,BMTUSDT,-0.7533,1787702400000
1864,1787694977986,GEVUSDT,0.2195,1787702400000
1865,1787694983292,HOMEUSDT,-0.2815,1787702400000
1866,1787694989231,JSTUSDT,-0.2,1787702400000
1867,1787694996973,MAUSDT,-0.2173,1787702400000
1868,1787695002579,MUSDT,0.1029,1787702400000
1869,1787695531954,1000BTTUSDT,-0.3952,1787702400000
1870,1787695535065,ACEUSDT,-0.1724,1787702400000
1871,1787695537412,AGIUSDT,-1.5814,1787702400000
1872,1787695542494,APPSTOCKUSDT,0.1746,1787702400000
1873,1787695551587,BICOUSDT,-0.1054,1787702400000
1874,1787695553755,BMTUSDT,-0.6543,1787702400000
1875,1787695555908,BSPUSDT,0.105,1787702400000
1876,1787695577193,GEVUSDT,0.2215,1787702400000
1877,1787695582465,HOMEUSDT,-0.2537,1787702400000
1878,1787695588413,JSTUSDT,-0.1948,1787702400000
1879,1787695596164,MAUSDT,-0.2172,1787702400000
1880,1787696132146,1000BTTUSDT,-0.3848,1787702400000
1881,1787696133469,1000RATSUSDT,0.105,1787702400000
1882,1787696135760,ACEUSDT,-0.1843,1787702400000
1883,1787696136422,ACXUSDT,-0.1076,1787702400000
1884,1787696137746,AGIUSDT,-1.632,1787702400000
1885,1787696142253,APPSTOCKUSDT,0.1886,1787702400000
1886,1787696153452,BMTUSDT,-0.5458,1787702400000
1887,1787696156199,BSPUSDT,0.1199,1787702400000
1888,1787696177717,GEVUSDT,0.2188,1787702400000
1889,1787696182978,HOMEUSDT,-0.2261,1787702400000
1890,1787696188906,JSTUSDT,-0.1909,1787702400000
1891,1787696196644,MAUSDT,-0.2166,1787702400000
1892,1787696731720,1000BTTUSDT,-0.3742,1787702400000
1893,1787696732727,1000RATSUSDT,0.1267,1787702400000
1894,1787696734721,ACEUSDT,-0.1856,1787702400000
1895,1787696735409,ACXUSDT,-0.1502,1787702400000
1896,1787696737057,AGIUSDT,-1.6732,1787702400000
1897,1787696742447,APPSTOCKUSDT,0.1983,1787702400000
1898,1787696753641,BMTUSDT,-0.4708,1787702400000
1899,1787696755793,BSPUSDT,0.1212,1787702400000
1900,1787696762380,COTIUSDT,-0.124,1787698800000
1901,1787696777523,GEVUSDT,0.2174,1787702400000
1902,1787696782815,HOMEUSDT,-0.214,1787702400000
1903,1787696788905,JSTUSDT,-0.1897,1787702400000
1904,1787696796648,MAUSDT,-0.2158,1787702400000
1905,1787697332382,1000BTTUSDT,-0.37,1787702400000
1906,1787697333408,1000RATSUSDT,0.1231,1787702400000
1907,1787697335419,ACEUSDT,-0.183,1787702400000
1908,1787697336092,ACXUSDT,-0.1835,1787702400000
1909,1787697337426,AGIUSDT,-1.7633,1787702400000
1910,1787697342826,APPSTOCKUSDT,0.207,1787702400000
1911,1787697354367,BMTUSDT,-0.4145,1787702400000
1912,1787697356530,BSPUSDT,0.1177,1787702400000
1913,1787697372088,ESPORTSUSDT,0.1017,1787702400000
1914,1787697378329,GEVUSDT,0.2125,1787702400000
1915,1787697383611,HOMEUSDT,-0.2005,1787702400000
1916,1787697389711,JSTUSDT,-0.1895,1787702400000
1917,1787697397456,MAUSDT,-0.2144,1787702400000
1918,1787697932409,1000BTTUSDT,-0.3624,1787702400000
1919,1787697933432,1000RATSUSDT,0.1283,1787702400000
1920,1787697936064,ACEUSDT,-0.1772,1787702400000
1921,1787697937064,ACXUSDT,-0.2001,1787702400000
1922,1787697938389,AGIUSDT,-1.8357,1787702400000
1923,1787697943170,APPSTOCKUSDT,0.2136,1787702400000
1924,1787697954335,BMTUSDT,-0.3716,1787702400000
1925,1787697956475,BSPUSDT,0.1202,1787702400000
1926,1787697971934,ESPORTSUSDT,0.1038,1787702400000
1927,1787697977873,GEVUSDT,0.2136,1787702400000
1928,1787697983138,HOMEUSDT,-0.1917,1787702400000
1929,1787697989253,JSTUSDT,-0.1872,1787702400000
1930,1787697997048,MAUSDT,-0.2149,1787702400000
1931,1787698532333,1000BTTUSDT,-0.3567,1787702400000
1932,1787698533345,1000RATSUSDT,0.1224,1787702400000
1933,1787698535362,ACEUSDT,-0.1715,1787702400000
1934,1787698536034,ACXUSDT,-0.2294,1787702400000
1935,1787698537400,AGIUSDT,-1.8282,1787702400000
1936,1787698542919,APPSTOCKUSDT,0.2127,1787702400000
1937,1787698554338,BMTUSDT,-0.3338,1787702400000
1938,1787698556540,BSPUSDT,0.1286,1787702400000
1939,1787698572628,ESPORTSUSDT,0.1104,1787702400000
1940,1787698578687,GEVUSDT,0.2154,1787702400000
1941,1787698584065,HOMEUSDT,-0.1958,1787702400000
1942,1787698590279,JSTUSDT,-0.1836,1787702400000
1943,1787698598145,MAUSDT,-0.2166,1787702400000
1944,1787699131973,1000BTTUSDT,-0.3456,1787702400000
1945,1787699132979,1000RATSUSDT,0.1245,1787702400000
1946,1787699135004,ACEUSDT,-0.1676,1787702400000
1947,1787699135710,ACXUSDT,-0.2502,1787702400000
